panchayat_id,panchayat_name,village_name,block_name,district_name,centroid_lat,centroid_lon,dist_to_coast_km,dist_to_water_km,historical_rain_bias,elevation_mean,elevation_std,elevation_min,elevation_max,slope_mean,aspect_mean,lulc_tree_pct,lulc_shrub_pct,lulc_grass_pct,lulc_crop_pct,lulc_urban_pct,lulc_water_pct,lulc_bare_pct
MH_PUNE_556034,Somatane,Somatane,Mawal,Pune,18.6902,73.70049,87.67,23.78,-0.0,653.7,52.3,575.3,732.2,3.0,206.9,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_556038,Bebad Ohol,Bebad Ohol,Mawal,Pune,18.67728,73.65155,82.44,26.56,4.6,624.2,49.9,549.4,699.1,14.0,205.1,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_556039,Dhamane,Dhamane,Mawal,Pune,18.67631,73.67979,85.41,24.22,1.9,569.5,45.6,501.1,637.9,14.0,206.2,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555999,Pimpal Khunte,Pimpal Khunte,Mawal,Pune,18.67728,73.6305,80.23,28.34,6.6,639.6,51.2,562.8,716.4,14.0,204.3,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_556033,Shirgaon,Shirgaon,Mawal,Pune,18.67274,73.70618,88.17,21.95,-0.1,587.9,47.0,517.4,658.4,3.0,207.1,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_556032,Gahunje,Gahunje,Mawal,Pune,18.6639,73.71885,89.47,20.32,-0.3,576.5,46.1,507.4,645.7,3.0,207.6,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_556044,Chandkhed,Chandkhed,Mawal,Pune,18.64124,73.66323,83.58,23.25,3.5,612.3,49.0,538.8,685.8,14.0,205.5,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_556040,Godumbare,Godumbare,Mawal,Pune,18.66554,73.6906,86.5,22.57,0.9,580.5,46.4,510.9,650.1,14.0,206.6,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_556045,Adhale Kh,Adhale Kh,Mawal,Pune,18.64722,73.63727,80.84,25.93,6.0,611.3,48.9,537.9,684.6,14.0,204.6,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_556041,Salumbare,Salumbare,Mawal,Pune,18.65351,73.69963,87.42,20.97,0.0,572.5,45.8,503.8,641.2,14.0,206.9,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555883,Sudvadi,Sudvadi,Mawal,Pune,18.7471,73.77401,95.96,25.43,-1.3,587.9,47.0,517.4,658.4,3.0,209.6,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_276637,Vadgaon Mawal,Vadgaon Mawal,Haveli,Pune,18.72744,73.65799,83.57,29.85,4.0,649.1,51.9,571.2,726.9,14.0,205.3,12.0,14.0,8.0,48.0,14.0,4.0,0.0
MH_PUNE_251522,Talegaon Dabhade,Talegaon Dabhade,Haveli,Pune,18.71983,73.69421,87.27,26.74,0.6,593.9,47.5,522.7,665.2,14.0,206.7,12.0,14.0,8.0,48.0,14.0,4.0,0.0
MH_PUNE_277291,Dehurood,Dehurood,Haveli,Pune,18.66835,73.75753,93.56,18.21,-1.0,630.7,50.5,554.9,706.4,3.0,209.0,12.0,14.0,8.0,48.0,14.0,4.0,0.0
MH_PUNE_555892,Katavi,Katavi,Mawal,Pune,18.74409,73.66016,84.03,31.09,3.8,613.2,49.1,539.6,686.9,14.0,205.4,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555848,Kuruli,Kuruli,Khed,Pune,18.71476,73.8469,103.24,20.55,-2.6,604.9,48.4,532.3,677.5,3.0,212.3,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_999999,Water Body,Water Body,Haveli,Pune,18.73597,73.39347,56.16,53.28,29.1,624.2,49.9,549.4,699.1,14.0,195.6,12.0,14.0,8.0,48.0,14.0,4.0,0.0
MH_PUNE_556201,Hinjavadi,Hinjavadi,Haveli,Pune,18.49384,73.76204,95.42,10.11,-1.1,694.6,55.6,611.2,778.0,3.0,209.2,12.0,14.0,8.0,48.0,14.0,4.0,0.0
MH_PUNE_556202,Pirangut,Pirangut,Haveli,Pune,18.50204,73.63053,81.62,23.35,6.6,705.4,56.4,620.8,790.0,14.0,204.3,12.0,14.0,8.0,48.0,14.0,4.0,0.0
MH_PUNE_556326,Dehu,Dehu,Haveli,Pune,18.70685,73.77967,96.11,21.02,-1.4,598.7,47.9,526.9,670.6,3.0,209.8,12.0,14.0,8.0,48.0,14.0,4.0,0.0
MH_PUNE_555941,Pangaloli,Pangaloli,Mawal,Pune,18.79615,73.40219,58.67,55.69,28.3,483.8,38.7,425.8,541.9,3.0,195.9,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555955,Nesave,Nesave,Mawal,Pune,18.8009,73.51545,70.29,46.36,17.5,609.4,48.8,536.2,682.6,14.0,200.1,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555873,Kashal,Kashal,Mawal,Pune,18.87007,73.61976,82.98,44.92,7.6,709.2,56.7,624.1,794.2,14.0,203.9,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555927,Moramarwadi,Moramarwadi,Mawal,Pune,18.79905,73.55323,74.09,43.27,13.9,688.0,55.0,605.5,770.5,14.0,201.5,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555962,Takave Kh,Takave Kh,Mawal,Pune,18.76785,73.52764,70.71,43.05,16.4,608.7,48.7,535.6,681.7,14.0,200.5,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555921,Thoran,Thoran,Mawal,Pune,18.8629,73.47833,68.68,53.88,21.1,813.7,65.1,716.0,911.3,14.0,198.7,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555874,Bhoyare,Bhoyare,Mawal,Pune,18.85165,73.62426,82.83,42.95,7.2,638.4,51.1,561.7,715.0,14.0,204.1,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555922,Jambhavali,Jambhavali,Mawal,Pune,18.86283,73.45041,65.95,56.04,23.7,677.8,54.2,596.5,759.1,14.0,197.7,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555905,Kusavali,Kusavali,Mawal,Pune,18.86964,73.52953,73.99,50.65,16.2,728.1,58.3,640.7,815.6,14.0,200.6,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555907,Vadeshwar,Vadeshwar,Mawal,Pune,18.85716,73.56919,77.48,46.88,12.4,635.2,50.8,559.0,711.4,14.0,202.1,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555920,Rakaswadi,Rakaswadi,Mawal,Pune,18.86225,73.49671,70.46,52.44,19.3,752.4,60.2,662.1,842.7,14.0,199.4,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555919,Shirdhe,Shirdhe,Mawal,Pune,18.85586,73.51245,71.78,50.76,17.8,731.4,58.5,643.6,819.1,14.0,200.0,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555938,Udhewadi,Udhewadi,Mawal,Pune,18.83237,73.40314,60.08,57.85,28.2,535.6,42.9,471.3,600.0,3.0,195.9,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555918,Ukasan,Ukasan,Mawal,Pune,18.83916,73.53517,73.46,47.77,15.7,926.1,74.1,815.0,1037.3,14.0,200.8,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555923,Somavadi,Somavadi,Mawal,Pune,18.83647,73.49483,69.33,50.61,19.5,633.0,50.6,557.1,708.9,14.0,199.3,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555908,Mau,Mau,Mawal,Pune,18.8354,73.59752,79.63,43.13,9.7,613.5,49.1,539.9,687.1,14.0,203.1,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555917,Pale Nane Mawal,Pale Nane Mawal,Mawal,Pune,18.82814,73.54688,74.28,46.03,14.5,792.2,63.4,697.1,887.3,14.0,201.2,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555954,Khandashi,Khandashi,Mawal,Pune,18.81266,73.47372,66.41,50.59,21.5,654.5,52.4,575.9,733.1,14.0,198.5,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555916,Brahmanwadi,Brahmanwadi,Mawal,Pune,18.82764,73.56674,76.28,44.56,12.7,654.8,52.4,576.2,733.4,14.0,202.0,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555951,Bhajgaon,Bhajgaon,Mawal,Pune,18.82232,73.51214,70.59,48.2,17.8,633.0,50.6,557.1,708.9,14.0,199.9,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555915,Vaund,Vaund,Mawal,Pune,18.81627,73.59062,78.38,41.95,10.4,664.3,53.1,584.6,743.9,14.0,202.9,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555914,Kacharewadi,Kacharewadi,Mawal,Pune,18.81806,73.60237,79.62,41.31,9.3,664.4,53.2,584.6,744.2,14.0,203.3,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555952,Vadavali,Vadavali,Mawal,Pune,18.81144,73.52833,71.9,46.13,16.3,645.1,51.6,567.7,722.5,14.0,200.5,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555926,Karanjgaon,Karanjgaon,Mawal,Pune,18.81413,73.56596,75.8,43.51,12.7,799.5,64.0,703.5,895.5,14.0,201.9,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555913,Ghonshet,Ghonshet,Mawal,Pune,18.80852,73.61307,80.46,39.78,8.3,652.0,52.2,573.7,730.3,14.0,203.7,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555925,Govitri,Govitri,Mawal,Pune,18.80301,73.54102,72.95,44.51,15.1,617.8,49.4,543.7,691.9,14.0,201.0,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555953,Velhavali,Velhavali,Mawal,Pune,18.79657,73.52601,71.25,45.21,16.5,609.5,48.8,536.3,682.7,14.0,200.5,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555929,Kondivade N M,Kondivade N M,Mawal,Pune,18.80061,73.57214,76.07,41.98,12.1,651.9,52.2,573.6,730.2,14.0,202.2,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555930,Sai,Sai,Mawal,Pune,18.79868,73.59725,78.59,40.02,9.8,636.6,50.9,560.3,713.0,14.0,203.1,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555958,Valakh,Valakh,Mawal,Pune,18.77191,73.54586,72.68,41.84,14.6,608.5,48.7,535.5,681.6,14.0,201.2,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555933,Nane,Nane,Mawal,Pune,18.77714,73.5807,76.39,39.5,11.3,615.6,49.2,541.8,689.4,14.0,202.5,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555956,Sangise,Sangise,Mawal,Pune,18.78542,73.53689,72.07,43.53,15.5,605.8,48.5,533.0,678.5,14.0,200.9,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555928,Kambare N M,Kambare N M,Mawal,Pune,18.78919,73.56396,74.94,41.7,12.9,629.6,50.4,554.0,705.2,14.0,201.9,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555965,Vehergaon,Vehergaon,Mawal,Pune,18.77688,73.48431,66.47,47.31,20.5,668.1,53.4,588.0,748.2,14.0,198.9,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555931,Nanoli N M,Nanoli N M,Mawal,Pune,18.78394,73.60681,79.23,38.13,8.9,596.9,47.8,525.2,668.6,14.0,203.5,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555932,Paravadi,Paravadi,Mawal,Pune,18.77759,73.62117,80.58,36.59,7.5,621.5,49.7,547.0,696.1,14.0,204.0,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555964,Dahivali,Dahivali,Mawal,Pune,18.77395,73.49683,67.68,46.05,19.3,724.5,58.0,637.5,811.5,14.0,199.4,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555963,Shilatane,Shilatane,Mawal,Pune,18.76942,73.51312,69.25,44.37,17.8,618.6,49.5,544.3,692.8,14.0,200.0,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555957,Budhavadi,Budhavadi,Mawal,Pune,18.77981,73.55795,74.1,41.45,13.5,608.4,48.7,535.4,681.5,14.0,201.6,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555959,Vadivale,Vadivale,Mawal,Pune,18.76594,73.5579,73.79,40.44,13.5,607.9,48.6,535.0,680.8,14.0,201.6,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555894,Kanhe,Kanhe,Mawal,Pune,18.75772,73.61965,80.03,35.07,7.6,620.4,49.6,546.0,694.8,14.0,203.9,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555945,Devghar,Devghar,Mawal,Pune,18.76333,73.47777,65.47,47.02,21.1,616.7,49.3,542.8,690.7,14.0,198.7,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555961,Mundhavare,Mundhavare,Mawal,Pune,18.75945,73.54225,72.04,41.26,15.0,644.2,51.5,566.9,721.4,14.0,201.1,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555966,Karla,Karla,Mawal,Pune,18.75375,73.49574,67.11,44.86,19.4,612.6,49.0,539.1,686.1,14.0,199.3,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555924,Valavanti,Valavanti,Mawal,Pune,18.8375,73.51875,71.76,48.85,17.2,818.8,65.5,720.5,917.0,14.0,200.2,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555939,Nandgaon,Nandgaon,Mawal,Pune,18.82674,73.42872,62.39,55.3,25.8,665.6,53.2,585.8,745.4,14.0,196.9,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555940,Kune N M,Kune N M,Mawal,Pune,18.76953,73.41292,58.97,53.2,27.3,673.4,53.9,592.6,754.3,14.0,196.3,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555944,Karandoli,Karandoli,Mawal,Pune,18.7821,73.45231,63.33,50.41,23.5,625.5,50.0,550.5,700.5,14.0,197.7,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555946,Waksai,Waksai,Mawal,Pune,18.75793,73.452,62.69,49.0,23.6,614.8,49.2,541.0,688.6,14.0,197.7,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555947,Warsoli,Warsoli,Mawal,Pune,18.76075,73.43791,61.3,50.43,24.9,619.4,49.6,545.0,693.8,14.0,197.2,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555943,Budhele,Budhele,Mawal,Pune,18.7744,73.43863,61.72,51.16,24.8,659.3,52.7,580.2,738.3,14.0,197.2,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555942,Jevare,Jevare,Mawal,Pune,18.79056,73.43754,62.07,52.23,24.9,629.5,50.4,553.9,705.1,14.0,197.2,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555721,Virham,Virham,Khed,Pune,18.98287,73.58655,81.15,57.49,10.8,865.5,69.2,761.7,969.3,14.0,202.7,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555722,Ambhu,Ambhu,Khed,Pune,18.9413,73.60452,82.65,52.53,9.1,721.2,57.7,634.7,807.8,14.0,203.4,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555716,Wandre,Wandre,Khed,Pune,18.98046,73.55299,77.61,59.05,14.0,847.9,67.8,746.2,949.6,14.0,201.5,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555728,Velhavale,Velhavale,Khed,Pune,18.92334,73.6203,84.23,49.98,7.6,716.8,57.3,630.8,802.7,14.0,204.0,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555867,Malegaon Bk,Malegaon Bk,Mawal,Pune,18.9589,73.51978,73.89,59.02,17.1,752.5,60.2,662.2,842.8,14.0,200.2,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555723,Amboli,Amboli,Khed,Pune,18.95739,73.62358,84.76,53.17,7.3,722.2,57.8,635.5,808.9,14.0,204.1,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555866,Sawale,Sawale,Mawal,Pune,18.95603,73.47473,69.15,61.69,21.4,697.7,55.8,614.0,781.4,14.0,198.6,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555720,Bhalavadi,Bhalavadi,Khed,Pune,18.96852,73.59855,82.24,55.49,9.6,768.4,61.5,676.1,860.6,14.0,203.1,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555717,Torne Kh,Torne Kh,Khed,Pune,18.95346,73.56832,78.93,55.65,12.5,734.2,58.7,646.1,822.2,14.0,202.0,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555719,Adhe,Adhe,Khed,Pune,18.95573,73.58939,81.16,54.72,10.5,725.2,58.0,638.2,812.2,14.0,202.8,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555868,Pimpari,Pimpari,Mawal,Pune,18.93889,73.54527,76.41,55.65,14.7,999.7,80.0,879.7,1119.7,14.0,201.2,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555869,Malegaon Kh,Malegaon Kh,Mawal,Pune,18.92343,73.55774,77.65,53.49,13.5,793.5,63.5,698.3,888.8,14.0,201.6,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555727,Kharawali,Kharawali,Khed,Pune,18.93736,73.6199,84.24,51.37,7.6,686.7,54.9,604.3,769.0,14.0,203.9,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555899,Khand,Khand,Mawal,Pune,18.92752,73.48872,70.41,58.32,20.1,672.1,53.8,591.4,752.8,14.0,199.1,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555900,Kusur,Kusur,Mawal,Pune,18.90309,73.45585,66.89,58.69,23.2,715.5,57.2,629.7,801.3,14.0,197.9,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555871,Inglun,Inglun,Mawal,Pune,18.90583,73.59409,81.44,49.73,10.1,937.2,75.0,824.7,1049.7,14.0,203.0,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555872,Kivale,Kivale,Mawal,Pune,18.88814,73.60986,82.64,47.18,8.6,1044.3,83.5,919.1,1169.6,14.0,203.6,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555901,Dahuli,Dahuli,Mawal,Pune,18.89257,73.4835,69.81,55.81,20.6,847.5,67.8,745.8,949.2,14.0,198.9,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555903,Borivali,Borivali,Mawal,Pune,18.88814,73.51035,72.64,53.53,18.0,697.4,55.8,613.7,781.1,14.0,199.9,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555904,Wahangaon,Wahangaon,Mawal,Pune,18.88661,73.5421,75.89,51.22,15.0,662.0,53.0,582.5,741.5,14.0,201.1,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555902,Kambare Andar Mawal,Kambare Andar Mawal,Mawal,Pune,18.88385,73.50086,71.65,53.85,18.9,740.7,59.3,651.8,829.7,14.0,199.5,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555906,Nagathali,Nagathali,Mawal,Pune,18.87287,73.55127,76.26,49.43,14.1,673.1,53.8,592.4,753.8,14.0,201.4,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555718,Vanjul Vihire,Vanjul Vihire,Khed,Pune,18.93919,73.59084,81.2,53.06,10.4,753.2,60.3,662.7,843.6,14.0,202.9,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555870,Kune Ansute,Kune Ansute,Mawal,Pune,18.91677,73.58155,80.13,51.47,11.3,908.3,72.7,799.3,1017.4,14.0,202.5,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555770,Dhamane,Dhamane,Khed,Pune,18.83615,73.76288,96.52,35.26,-1.1,650.8,52.1,572.6,728.9,3.0,209.2,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555909,Kondivade A M,Kondivade A M,Mawal,Pune,18.83502,73.63444,83.37,40.82,6.2,679.8,54.4,598.2,761.4,14.0,204.5,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555750,Askhed Kh,Askhed Kh,Khed,Pune,18.8115,73.77526,97.22,32.28,-1.4,652.7,52.2,574.4,731.0,3.0,209.7,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555745,Pait,Pait,Khed,Pune,18.87089,73.74444,95.58,39.5,-0.8,721.9,57.8,635.2,808.6,3.0,208.5,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555760,Donde,Donde,Khed,Pune,18.87163,73.84865,106.21,37.99,-2.7,611.2,48.9,537.8,684.5,3.0,212.4,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555737,Deshamukhwadi,Deshamukhwadi,Khed,Pune,18.8694,73.67801,88.82,41.86,2.1,672.2,53.8,591.5,752.9,14.0,206.1,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555912,Takave Bk,Takave Bk,Mawal,Pune,18.79584,73.63319,82.22,37.36,6.3,613.5,49.1,539.9,687.1,14.0,204.4,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555769,Koye,Koye,Khed,Pune,18.86387,73.7759,98.58,37.94,-1.4,724.9,58.0,637.9,811.9,3.0,209.7,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555875,Kalhat,Kalhat,Mawal,Pune,18.85583,73.65577,86.15,41.61,4.2,703.3,56.3,618.9,787.8,14.0,205.3,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555767,Kurkundi,Kurkundi,Khed,Pune,18.85031,73.79642,100.31,36.06,-1.7,670.1,53.6,589.7,750.5,3.0,210.5,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555838,Biradvadi,Biradvadi,Khed,Pune,18.77875,73.8443,103.77,27.67,-2.6,635.2,50.8,559.0,711.4,3.0,212.2,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555765,Kiwale,Kiwale,Khed,Pune,18.85158,73.81787,102.54,35.92,-2.1,706.1,56.5,621.4,790.9,3.0,211.3,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555743,Parale,Parale,Khed,Pune,18.86217,73.70754,91.58,39.87,-0.1,702.3,56.2,618.0,786.6,3.0,207.2,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555746,Raundhalwadi,Raundhalwadi,Khed,Pune,18.85143,73.72477,93.02,38.1,-0.4,674.8,54.0,593.8,755.8,3.0,207.8,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555742,Wahagaon,Wahagaon,Khed,Pune,18.85009,73.69116,89.57,39.33,0.8,670.0,53.6,589.6,750.4,14.0,206.6,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555764,Chandus,Chandus,Khed,Pune,18.84069,73.83346,103.88,34.59,-2.4,634.8,50.8,558.6,711.0,3.0,211.8,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555747,Shive,Shive,Khed,Pune,18.83313,73.71205,91.23,36.71,-0.2,685.2,54.8,603.0,767.4,3.0,207.3,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555876,Nigade,Nigade,Mawal,Pune,18.82494,73.67061,86.78,37.85,2.8,1056.0,84.5,929.2,1182.7,14.0,205.8,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555910,Pawalewadi,Pawalewadi,Mawal,Pune,18.83717,73.65583,85.6,39.81,4.2,688.2,55.1,605.5,770.8,14.0,205.3,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555768,Askhed Bk,Askhed Bk,Khed,Pune,18.82885,73.78271,98.38,33.98,-1.5,646.0,51.7,568.4,723.5,3.0,210.0,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555748,Waki Tarf Wada,Waki Tarf Wada,Khed,Pune,18.82714,73.73625,93.56,35.15,-0.7,627.3,50.2,552.0,702.6,3.0,208.2,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555766,Koregaon Bk,Koregaon Bk,Khed,Pune,18.82587,73.81183,101.31,33.14,-2.0,614.8,49.2,541.0,688.6,3.0,211.0,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555749,Karanja Vihire,Karanja Vihire,Khed,Pune,18.81383,73.75357,95.03,33.15,-1.0,666.8,53.3,586.8,746.7,3.0,208.9,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555911,Phalane,Phalane,Mawal,Pune,18.81888,73.62835,82.3,39.71,6.8,643.2,51.5,565.9,720.4,14.0,204.2,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555877,Ambale,Ambale,Mawal,Pune,18.80405,73.68489,87.73,35.09,1.4,680.1,54.4,598.5,761.7,14.0,206.3,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555878,Umbare Navalakh,Umbare Navalakh,Mawal,Pune,18.79596,73.71286,90.44,32.91,-0.2,654.6,52.4,576.0,733.2,3.0,207.4,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555821,Koregaon Kh,Koregaon Kh,Khed,Pune,18.81065,73.81968,101.79,31.37,-2.2,674.0,53.9,593.1,754.8,3.0,211.3,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555833,Ambethan,Ambethan,Khed,Pune,18.78963,73.82809,102.26,28.96,-2.3,636.5,50.9,560.2,712.9,3.0,211.6,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555882,Jambavade,Jambavade,Mawal,Pune,18.75828,73.74994,93.61,27.49,-0.9,595.5,47.6,524.1,666.9,3.0,208.7,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555751,Shelu,Shelu,Khed,Pune,18.80992,73.79855,99.59,31.59,-1.8,645.4,51.6,568.0,722.8,3.0,210.5,10.0,12.0,6.0,64.0,5.0,3.0,0.0
MH_PUNE_555879,Badhalawadi,Badhalawadi,Mawal,Pune,18.80207,73.73966,93.34,32.41,-0.7,702.6,56.2,618.3,786.9,3.0,208.4,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555888,Shire,Shire,Mawal,Pune,18.80013,73.66034,85.12,36.08,3.8,637.9,51.0,561.4,714.4,14.0,205.4,48.0,18.0,8.0,18.0,3.0,5.0,0.0
MH_PUNE_555834,Gonavadi,Gonavadi,Khed,Pune,18.8012,73.84175,103.89,30.17,-2.6,644.2,51.5,567.0,721.5,3.0,212.1,10.0,12.0,6.0,64.0,5.0,3.0,0.0
