panchayat_id,panchayat_name,village_name,block_name,district_name,centroid_lat,centroid_lon,dist_to_coast_km,dist_to_water_km,historical_rain_bias,elevation_mean,elevation_std,elevation_min,elevation_max,slope_mean,aspect_mean,lulc_tree_pct,lulc_shrub_pct,lulc_grass_pct,lulc_crop_pct,lulc_urban_pct,lulc_water_pct,lulc_bare_pct,block_rain_mean,block_temp_max,block_temp_min,layer_b_deviation,layer_c_residual,downscaled_rain_pred,rain_ci_lower_80,rain_ci_upper_80,rain_ci_lower_95,rain_ci_upper_95,uncertainty_std,confidence_level,dominant_factor,forecast_source,forecast_status,forecast_issued_date,forecast_valid_date,forecast_source_url,observed_24h_mm,observed_24h_date,observed_24h_status,downscaled_tmax_pred,downscaled_tmin_pred,downscaled_rh_pred
MH_PUNE_251531,Daund,Daund,Haveli,Pune,18.45471,74.58037,173.04,33.88,-12.0,523.5,41.9,460.6,586.3,3.0,239.5,12.0,14.0,8.0,48.0,14.0,4.0,0.0,20.0,29.5,21.0,-3.54,-5.918903582897914,10.09,6.52,13.31,2.33,16.73,3.7,MODERATE,Rain-Shadow Plateau Topography,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.5,22.0,64.0
MH_PUNE_556409,Pedgaon,Pedgaon,Daund,Pune,18.48756,74.69539,185.61,39.46,-12.0,506.4,40.5,445.7,567.2,3.0,243.7,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-5.768726081251568,11.15,7.38,14.84,3.19,17.9,3.74,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.1,21.6,64.5
MH_PUNE_556408,Wadgaon Darekar,Wadgaon Darekar,Daund,Pune,18.48169,74.66812,182.71,38.04,-12.0,508.4,40.7,447.4,569.5,3.0,242.7,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-5.808674291041755,10.89,7.15,14.77,3.38,17.63,3.7,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.1,21.6,64.4
MH_PUNE_556410,Shirapur,Shirapur,Daund,Pune,18.46253,74.7115,186.07,37.42,-12.0,506.9,40.6,446.0,567.8,3.0,244.3,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-5.910444914925095,10.96,7.07,14.78,2.79,17.8,3.79,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.1,21.6,64.4
MH_PUNE_556412,Kalewadi,Kalewadi,Daund,Pune,18.41245,74.68915,181.8,31.38,-12.0,508.6,40.7,447.5,569.6,3.0,243.5,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-6.220111826209302,10.63,6.83,14.53,3.01,17.7,3.71,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.1,21.6,64.3
MH_PUNE_556413,Kadamwasti,Kadamwasti,Daund,Pune,18.43283,74.64577,178.4,32.21,-12.0,509.9,40.8,448.7,571.1,3.0,241.9,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-6.119302433085743,10.75,6.89,14.32,2.9,17.56,3.69,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.1,21.6,64.3
MH_PUNE_556407,Deulgaon Raje,Deulgaon Raje,Daund,Pune,18.44423,74.67727,181.96,34.29,-12.0,526.5,42.1,463.4,589.7,3.0,243.1,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-3.54,-6.041340002361744,9.87,6.02,13.43,2.32,16.19,3.7,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.0,21.5,63.9
MH_PUNE_556406,Alegaon,Alegaon,Daund,Pune,18.44618,74.65321,179.7,33.83,-12.0,507.9,40.6,447.0,568.8,3.0,242.2,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-6.03472649314071,10.79,7.15,14.79,2.82,17.46,3.76,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.1,21.6,64.3
MH_PUNE_555649,Alegaon Paga,Alegaon Paga,Shirur,Pune,18.6223,74.33329,154.2,51.96,-11.4,529.0,42.3,465.6,592.5,3.0,230.3,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-3.54,-3.8764248463609947,12.06,8.23,15.28,4.19,18.73,3.63,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.6,21.1,64.8
MH_PUNE_555658,Andhalgaon,Andhalgaon,Shirur,Pune,18.61283,74.40173,161.43,54.79,-12.0,540.5,43.2,475.7,605.3,3.0,232.9,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-3.54,-4.208309925569434,11.76,7.92,15.37,4.1,18.7,3.78,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.5,21.0,64.7
MH_PUNE_556411,Hingani Berdi,Hingani Berdi,Daund,Pune,18.42036,74.6998,183.17,32.62,-12.0,502.8,40.2,442.5,563.1,3.0,243.9,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-6.1645001300427555,10.57,6.23,14.75,3.05,17.56,3.8,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.1,21.6,64.2
MH_PUNE_555653,Ranjangaon Sandas,Ranjangaon Sandas,Shirur,Pune,18.58267,74.35841,156.98,53.49,-11.9,524.6,42.0,461.6,587.6,3.0,231.3,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-3.54,-4.1867695184121105,11.84,8.14,15.58,4.12,18.3,3.56,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.7,21.2,64.7
MH_PUNE_555659,Nagargaon,Nagargaon,Shirur,Pune,18.58371,74.3955,160.88,52.01,-12.0,520.2,41.6,457.8,582.6,3.0,232.6,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.61,-4.349772185882274,12.46,8.34,16.29,5.43,18.88,3.61,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.7,21.2,65.0
MH_PUNE_555652,Rakshewadi,Rakshewadi,Shirur,Pune,18.58896,74.33707,154.7,51.76,-11.5,530.3,42.4,466.7,593.9,3.0,230.5,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-3.54,-4.05868581429608,11.93,8.19,15.83,4.19,18.48,3.69,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.6,21.1,64.8
MH_PUNE_556342,Valki,Valki,Daund,Pune,18.5819,74.31138,152.03,48.98,-11.0,519.9,41.6,457.5,582.3,3.0,229.5,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,0.04,-3.984074893065201,15.56,11.82,19.86,7.38,23.05,3.89,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.7,21.2,66.2
MH_PUNE_556371,Ganesh Road,Ganesh Road,Daund,Pune,18.5342,74.41071,161.1,46.31,-12.0,518.7,41.5,456.5,581.0,3.0,233.2,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-4.728979160647221,12.21,8.33,16.09,4.31,19.04,3.84,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.7,21.2,64.9
MH_PUNE_556369,Pargaon,Pargaon,Daund,Pune,18.54169,74.37282,158.07,48.74,-12.0,537.1,43.0,472.6,601.6,3.0,231.8,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-3.54,-4.489976003678835,11.53,7.79,15.3,4.2,17.84,3.61,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.5,21.0,64.6
MH_PUNE_556344,Ekeriwadi,Ekeriwadi,Daund,Pune,18.53131,74.31244,152.03,48.76,-11.0,529.7,42.4,466.1,593.3,3.0,229.6,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-0.25,-4.239591847916956,14.97,11.55,19.08,7.37,21.74,3.64,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.6,21.1,66.0
MH_PUNE_556368,Galandwadi,Galandwadi,Daund,Pune,18.5244,74.33823,153.95,48.83,-11.5,532.5,42.6,468.6,596.4,3.0,230.5,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-3.54,-4.409519203042395,11.56,8.11,15.23,4.14,18.17,3.6,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.6,21.1,64.6
MH_PUNE_556343,Delvadi,Delvadi,Daund,Pune,18.54165,74.32265,153.49,49.85,-11.2,526.3,42.1,463.1,589.4,3.0,229.9,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-0.25,-4.236727112335348,14.88,10.9,18.31,7.74,21.34,3.59,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.6,21.1,66.0
MH_PUNE_555668,Mandavgan Pharata,Mandavgan Pharata,Shirur,Pune,18.55718,74.49733,170.31,46.11,-12.0,520.0,41.6,457.6,582.4,3.0,236.4,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.61,-4.952653873081736,11.94,7.69,15.88,4.24,18.74,3.77,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.0,21.5,64.8
MH_PUNE_555661,Kolgaon Dolas,Kolgaon Dolas,Shirur,Pune,18.61764,74.43504,164.93,54.2,-12.0,546.9,43.7,481.3,612.4,3.0,234.1,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-4.317736388727648,8.61,5.24,12.15,0.79,15.2,3.6,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.8,21.3,63.4
MH_PUNE_555660,Kuruli,Kuruli,Shirur,Pune,18.59732,74.43195,164.66,52.13,-12.0,533.9,42.7,469.8,597.9,3.0,234.0,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-3.54,-4.427706069766066,11.55,7.47,15.52,3.59,18.66,3.73,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.9,21.4,64.6
MH_PUNE_555664,Pimpalsuti,Pimpalsuti,Shirur,Pune,18.59926,74.51326,173.22,50.45,-12.0,530.0,42.4,466.4,593.6,3.0,237.0,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-3.54,-4.724818891041419,11.21,7.09,15.3,3.56,18.39,3.73,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.9,21.4,64.5
MH_PUNE_556372,Amoni Mal,Amoni Mal,Daund,Pune,18.55298,74.41552,162.58,48.05,-12.0,525.0,42.0,462.0,588.0,3.0,233.4,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-3.54,-4.631497853843975,11.28,7.26,14.7,3.59,18.38,3.72,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.7,21.2,64.5
MH_PUNE_555666,Wadgaon Rasai,Wadgaon Rasai,Shirur,Pune,18.57023,74.44548,166.21,48.84,-12.0,523.9,41.9,461.1,586.8,3.0,234.5,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-3.54,-4.656363863467834,11.24,7.18,15.11,3.34,17.91,3.8,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.0,21.5,64.5
MH_PUNE_555669,Faradwadi,Faradwadi,Shirur,Pune,18.56136,74.49287,170.13,46.66,-12.0,518.8,41.5,456.5,581.0,3.0,236.2,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-4.9074263058325895,12.02,8.21,15.81,4.01,19.24,3.81,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.0,21.5,64.8
MH_PUNE_555667,Sadalgaon,Sadalgaon,Shirur,Pune,18.53316,74.46275,165.83,44.37,-12.0,517.7,41.4,455.6,579.8,3.0,235.1,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-4.98056012829173,11.92,7.76,15.46,4.45,18.94,3.72,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.0,21.5,64.8
MH_PUNE_555662,Shirasgaon Kata,Shirasgaon Kata,Shirur,Pune,18.62134,74.47243,168.86,53.63,-12.0,545.6,43.6,480.2,611.0,3.0,235.5,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-4.440039287254576,8.52,4.93,13.24,0.94,15.43,3.76,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.8,21.3,63.4
MH_PUNE_556370,Nangaon,Nangaon,Daund,Pune,18.5313,74.42877,162.6,45.3,-12.0,517.5,41.4,455.4,579.6,3.0,233.9,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-4.83697287858221,11.97,7.88,16.14,4.08,18.68,3.75,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.0,21.5,64.8
MH_PUNE_555647,Uralgaon,Uralgaon,Shirur,Pune,18.66801,74.31386,152.15,51.24,-11.0,579.6,46.4,510.0,649.2,3.0,229.6,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-0.0,-3.592553412522297,15.87,12.1,20.09,8.35,22.61,3.73,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.2,20.7,66.3
MH_PUNE_555639,Karde,Karde,Shirur,Pune,18.74386,74.34174,155.45,57.01,-11.6,613.1,49.0,539.6,686.6,3.0,230.6,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-3.3389846817925313,9.42,5.49,13.68,1.6,16.19,3.83,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.0,20.5,63.8
MH_PUNE_555621,Babhulsar Kh,Babhulsar Kh,Shirur,Pune,18.75661,74.30189,151.37,53.87,-10.8,607.0,48.6,534.1,679.9,3.0,229.2,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-0.0,-3.167914920229351,16.29,12.19,20.69,8.46,23.01,3.8,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.1,20.6,66.5
MH_PUNE_555640,Chavhanwadi,Chavhanwadi,Shirur,Pune,18.73317,74.3998,161.47,62.18,-12.0,586.3,46.9,516.0,656.7,3.0,232.8,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-3.5732065903838466,9.46,5.78,13.42,1.92,16.15,3.7,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.2,20.7,63.8
MH_PUNE_555651,Kohakdewadi,Kohakdewadi,Shirur,Pune,18.64314,74.39567,160.75,58.18,-12.0,566.6,45.3,498.7,634.6,3.0,232.6,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-4.0157161573235385,8.86,5.34,12.51,0.99,15.56,3.69,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.3,20.8,63.5
MH_PUNE_555642,Nimone,Nimone,Shirur,Pune,18.70556,74.41962,163.4,63.12,-12.0,583.2,46.7,513.1,653.2,3.0,233.5,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-3.7761650375315825,9.13,4.87,12.67,1.5,15.94,3.66,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.2,20.7,63.7
MH_PUNE_555641,Motewadi,Motewadi,Shirur,Pune,18.71531,74.41398,162.86,62.9,-12.0,578.8,46.3,509.3,648.2,3.0,233.3,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-3.7077745478045343,9.26,5.43,13.17,1.52,15.99,3.7,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.3,20.8,63.7
MH_PUNE_555643,Ambale,Ambale,Shirur,Pune,18.70201,74.3424,155.26,55.3,-11.6,589.1,47.1,518.4,659.7,3.0,230.7,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-3.5306111130285402,9.26,5.25,13.01,1.34,16.41,3.85,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.2,20.7,63.7
MH_PUNE_555654,Shindodi,Shindodi,Shirur,Pune,18.70128,74.46956,168.64,62.4,-12.0,561.4,44.9,494.0,628.7,3.0,235.4,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-3.9675494375570644,8.97,5.77,12.69,1.03,15.82,3.71,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.7,21.2,63.6
MH_PUNE_555650,Nhavara,Nhavara,Shirur,Pune,18.65962,74.37254,158.32,56.93,-12.0,572.7,45.8,504.0,641.4,3.0,231.8,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-3.8407530230579425,9.11,5.52,12.76,2.17,15.8,3.68,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.3,20.8,63.6
MH_PUNE_555656,Gunat,Gunat,Shirur,Pune,18.67744,74.43738,165.18,60.55,-12.0,585.3,46.8,515.1,655.5,3.0,234.2,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-3.986390500669375,9.11,5.65,12.55,1.33,15.89,3.67,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.5,21.0,63.6
MH_PUNE_555655,Chinchani,Chinchani,Shirur,Pune,18.66665,74.48596,170.27,58.3,-12.0,546.2,43.7,480.7,611.8,3.0,236.0,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-4.216176396360657,8.74,4.27,12.43,1.08,15.65,3.69,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.8,21.3,63.5
MH_PUNE_555657,Nirvi,Nirvi,Shirur,Pune,18.64688,74.42819,164.17,57.53,-12.0,567.8,45.4,499.7,635.9,3.0,233.8,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-6.56,-4.121487480613283,8.78,5.04,12.73,1.51,15.29,3.67,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.6,21.1,63.5
MH_PUNE_555663,Dhumalwadi,Dhumalwadi,Shirur,Pune,18.65324,74.45889,167.41,57.4,-12.0,542.1,43.4,477.0,607.2,3.0,235.0,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-3.54,-4.199624394384581,11.81,7.75,15.93,4.0,18.95,3.8,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.8,21.3,64.7
MH_PUNE_555539,Awasari Bk,Awasari Bk,Ambegaon,Pune,18.95852,74.01569,125.69,50.74,-5.7,643.7,51.5,566.5,721.0,3.0,218.6,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,1.48,-1.4652534335338105,19.47,15.32,23.08,11.05,26.71,3.88,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.9,20.4,67.8
MH_PUNE_555761,Chandoli,Chandoli,Khed,Pune,18.85048,73.87691,108.58,35.75,-3.2,593.9,47.5,522.7,665.2,3.0,213.4,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,0.73,-1.4667424244402567,18.78,14.86,22.17,11.31,25.65,3.66,MODERATE,Rain-Shadow Plateau Topography,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.2,20.7,67.5
MH_PUNE_555816,Gosasi,Gosasi,Khed,Pune,18.83956,73.98363,119.35,37.19,-5.1,737.8,59.0,649.3,826.3,3.0,217.4,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,0.73,-2.074990037406775,18.01,13.57,22.45,10.4,25.01,3.77,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.3,19.8,67.2
MH_PUNE_555665,Inamgaon,Inamgaon,Shirur,Pune,18.57532,74.53526,174.79,47.53,-12.0,525.1,42.0,462.1,588.1,3.0,237.8,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-3.54,-4.954785422935439,10.98,7.0,14.27,3.51,17.5,3.73,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.0,21.5,64.4
MH_PUNE_555820,Davadi,Davadi,Khed,Pune,18.79149,73.977,117.79,32.01,-5.0,686.4,54.9,604.0,768.7,3.0,217.1,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,0.64,-2.45749363234402,17.58,14.07,21.44,10.06,23.92,3.67,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.6,20.1,67.0
MH_PUNE_555672,Tandali,Tandali,Shirur,Pune,18.54391,74.55955,175.39,43.85,-12.0,517.7,41.4,455.6,579.8,3.0,238.7,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-5.240124112820149,11.68,8.36,15.51,3.74,18.15,3.64,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.0,21.5,64.7
MH_PUNE_555671,Ganegaon Dumala,Ganegaon Dumala,Shirur,Pune,18.52371,74.5388,172.42,41.78,-12.0,513.4,41.1,451.7,575.0,3.0,237.9,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,-2.62,-5.326699380963568,11.51,7.64,15.65,3.52,18.56,3.86,MODERATE,Horticultural Orchard Microclimate,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,30.0,21.5,64.6
MH_PUNE_555592,Thitewadi,Thitewadi,Shirur,Pune,18.81092,74.05965,126.71,38.26,-6.5,668.1,53.4,588.0,748.2,3.0,220.2,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,0.72,-2.4569327182052465,17.55,14.64,21.45,9.24,24.04,3.52,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.7,20.2,67.0
MH_PUNE_555593,Mahadeo Wadi,Mahadeo Wadi,Shirur,Pune,18.80207,74.06687,127.33,37.91,-6.6,660.4,52.8,581.2,739.6,3.0,220.5,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,0.72,-2.5248003095314,17.6,13.78,21.23,10.4,24.44,3.64,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.8,20.3,67.0
MH_PUNE_555594,Kendur,Kendur,Shirur,Pune,18.78606,74.0391,124.19,34.75,-6.1,645.7,51.7,568.1,723.2,3.0,219.4,6.0,10.0,6.0,70.0,4.0,4.0,0.0,20.0,29.5,21.0,0.72,-2.597091147407564,17.6,13.8,21.09,9.95,24.63,3.69,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.9,20.4,67.0
MH_PUNE_555810,Wakalwadi,Wakalwadi,Khed,Pune,18.8636,73.97717,119.2,39.44,-5.0,807.3,64.6,710.4,904.2,3.0,217.2,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,0.73,-1.8710696422010453,18.41,14.52,22.54,9.98,25.9,3.84,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.8,19.3,67.4
MH_PUNE_555809,Jaulke Kh,Jaulke Kh,Khed,Pune,18.86061,73.93635,114.93,37.87,-4.3,687.8,55.0,605.3,770.3,3.0,215.6,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,0.73,-1.7199883215766456,18.28,14.74,22.09,10.81,24.72,3.62,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.6,20.1,67.3
MH_PUNE_555762,Vadgaon Tarf Khed,Vadgaon Tarf Khed,Khed,Pune,18.85934,73.85749,106.8,36.63,-2.8,612.9,49.0,539.4,686.4,3.0,212.7,10.0,12.0,6.0,64.0,5.0,3.0,0.0,20.0,29.5,21.0,0.73,-1.2539814446807322,18.98,14.88,22.54,10.97,25.62,3.77,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.1,20.6,67.6
